timestamp,open,high,low,close,volume
2025-07-23 10:00:00,191.63,224.67,165.22,183.9,521708.2
2025-07-23 11:00:00,183.9,236.29,162.21,196.76,512985.5
2025-07-23 12:00:00,196.76,223.17,161.73,196.74,533590.8
2025-07-23 13:00:00,196.74,219.25,157.98,195.06,511958.1
2025-07-23 14:00:00,195.06,218.21,158.63,195.32,527209.9
2025-07-23 15:00:00,195.32,221.54,153.88,198.61,543199.1
2025-07-23 16:00:00,198.61,214.45,160.61,177.16,544762.7
2025-07-23 17:00:00,177.16,212.75,153.2,174.58,547202.8
2025-07-23 18:00:00,174.58,213.36,151.79,211.49,543573.2
2025-07-23 19:00:00,211.49,213.2,155.05,183.62,543360.1
2025-07-23 20:00:00,183.62,213.3,150.07,188.69,552312.4
2025-07-23 21:00:00,188.69,212.24,153.7,157.71,546012.8
2025-07-23 22:00:00,157.71,228.78,155.56,171.19,535317.4
2025-07-23 23:00:00,171.19,216.22,158.0,173.49,523665.6
2025-07-24 00:00:00,173.49,214.61,154.12,189.25,535052.8
2025-07-24 01:00:00,189.25,215.61,155.97,180.1,539408.8
2025-07-24 02:00:00,180.1,216.72,158.44,193.63,536853.4
2025-07-24 03:00:00,193.63,215.59,159.51,186.75,503950.5
2025-07-24 04:00:00,186.75,211.04,153.81,168.74,531653.0
2025-07-24 05:00:00,168.74,211.66,154.54,170.7,558672.6
2025-07-24 06:00:00,170.7,207.85,150.27,173.9,559283.3
2025-07-24 07:00:00,173.9,210.51,148.95,174.79,555954.3
2025-07-24 08:00:00,174.79,215.07,149.44,175.18,526738.0
2025-07-24 09:00:00,175.18,210.84,155.77,182.87,567188.6
2025-07-24 10:00:00,182.87,209.52,152.45,176.84,559172.4
2025-07-24 11:00:00,176.84,210.86,155.0,190.93,555378.7
2025-07-24 12:00:00,190.93,211.65,155.26,155.42,548378.2
2025-07-24 13:00:00,155.42,222.7,151.12,176.5,533410.6
2025-07-24 14:00:00,176.5,209.84,154.42,182.15,550692.9
2025-07-24 15:00:00,182.15,210.43,153.75,173.81,550646.2
2025-07-24 16:00:00,173.81,214.29,155.74,178.25,567896.2
2025-07-24 17:00:00,178.25,215.55,160.58,183.27,558864.8
2025-07-24 18:00:00,183.27,214.31,155.06,189.28,565037.0
2025-07-24 19:00:00,189.28,220.3,157.97,179.1,519352.7
2025-07-24 20:00:00,179.1,211.6,155.68,176.4,519269.6
2025-07-24 21:00:00,176.4,208.98,157.93,175.48,521586.7
2025-07-24 22:00:00,175.48,210.12,149.13,169.93,542654.0
2025-07-24 23:00:00,169.93,208.72,150.43,179.97,542435.7
2025-07-25 00:00:00,179.97,202.72,147.76,166.1,534071.8
2025-07-25 01:00:00,166.1,208.14,155.33,175.87,541926.3
2025-07-25 02:00:00,175.87,206.04,149.16,171.66,549710.8
2025-07-25 03:00:00,171.66,201.58,145.79,174.71,546454.2
2025-07-25 04:00:00,174.71,208.16,149.72,170.82,565598.1
2025-07-25 05:00:00,170.82,205.02,149.71,163.07,563059.6
2025-07-25 06:00:00,163.07,201.6,146.98,151.61,583788.4
2025-07-25 07:00:00,151.61,200.2,149.05,173.26,555698.9
2025-07-25 08:00:00,173.26,199.73,142.61,161.47,582367.7
2025-07-25 09:00:00,161.47,205.0,146.53,186.71,562887.5
2025-07-25 10:00:00,186.71,200.52,145.18,195.12,562594.6
2025-07-25 11:00:00,195.12,206.97,160.1,186.67,817707.3
2025-07-25 12:00:00,186.67,214.01,186.67,214.01,750684.9
2025-07-25 13:00:00,214.01,214.01,186.67,186.67,861121.0
2025-07-25 14:00:00,186.67,206.4,186.67,186.67,910997.3
2025-07-25 15:00:00,186.67,203.18,186.67,186.67,918684.0
2025-07-25 16:00:00,186.67,209.83,186.67,186.67,892691.6
2025-07-25 17:00:00,186.67,214.33,144.62,171.86,792310.6
2025-07-25 18:00:00,171.86,204.65,154.04,180.47,521765.2
2025-07-25 19:00:00,180.47,207.9,155.8,207.9,497785.2
2025-07-25 20:00:00,207.9,207.91,164.59,179.8,536220.3
2025-07-25 21:00:00,179.8,211.35,159.01,167.45,483490.4
2025-07-25 22:00:00,167.45,209.72,160.39,182.77,464838.7
2025-07-25 23:00:00,182.77,213.55,178.45,188.58,453391.9
2025-07-26 00:00:00,188.58,1438.78,178.45,1438.78,9044011.8
2025-07-26 01:00:00,1438.78,46156.54,1438.78,7000.0,8294105.4
2025-07-26 02:00:00,7000.0,7000.0,7000.0,7000.0,0.0
2025-07-26 03:00:00,7000.0,7000.0,7000.0,7000.0,0.0
2025-07-26 04:00:00,7000.0,7000.0,7000.0,7000.0,0.0
2025-07-26 05:00:00,7000.0,7000.0,7000.0,7000.0,1.3
2025-07-26 06:00:00,7000.0,7000.0,7000.0,7000.0,136.1
2025-07-26 07:00:00,7000.0,7000.0,7000.0,7000.0,0.0
2025-07-26 08:00:00,7000.0,74705.41,7000.0,74705.41,107689504.4
2025-07-26 09:00:00,74705.41,74705.41,116.54,116.54,79770005.3
2025-07-26 10:00:00,116.54,116.54,116.54,116.54,0.0
2025-07-26 11:00:00,116.54,116.54,116.54,116.54,0.0
2025-07-26 12:00:00,116.54,116.54,116.54,116.54,0.0
2025-07-26 13:00:00,116.54,116.54,116.54,116.54,0.0
2025-07-26 14:00:00,116.54,116.54,116.54,116.54,0.0
2025-07-26 15:00:00,116.54,116.54,114.21,114.21,1.1
2025-07-26 16:00:00,114.21,114.21,114.21,114.21,0.0
2025-07-26 17:00:00,114.21,114.21,114.21,114.21,0.0
2025-07-26 18:00:00,114.21,114.21,114.21,114.21,0.0
2025-07-26 19:00:00,114.21,114.21,95.0,112.75,7.2
2025-07-26 20:00:00,112.75,112.75,112.75,112.75,0.0
2025-07-26 21:00:00,112.75,112.75,112.75,112.75,0.0
2025-07-26 22:00:00,112.75,112.75,112.75,112.75,0.0
2025-07-26 23:00:00,112.75,112.75,112.75,112.75,0.0
